language,sentence_id,type,n_nodes,max_arity,mean_arity,tree_depth,mean_depth,density
English,200,natural,19,5,3.0,6,3.1052631578947367,0.05263157894736842
English,200,random,19,4,1.5,10,4.0,0.05263157894736842
English,201,natural,35,5,2.6153846153846154,8,4.285714285714286,0.02857142857142857
English,201,random,35,5,1.619047619047619,6,3.1714285714285713,0.02857142857142857
English,202,natural,15,6,2.3333333333333335,4,1.8666666666666667,0.06666666666666667
English,202,random,15,3,1.4,10,4.8,0.06666666666666667
English,203,natural,26,5,2.6666666666666665,6,2.8,0.036923076923076927
English,203,random,26,4,1.6666666666666667,6,3.0384615384615383,0.038461538461538464
English,204,natural,19,5,3.0,5,2.3157894736842106,0.05263157894736842
English,204,random,19,3,1.2,8,3.263157894736842,0.05263157894736842
English,205,natural,29,8,2.5454545454545454,6,3.0689655172413794,0.034482758620689655
English,205,random,29,4,1.6470588235294117,11,5.379310344827586,0.034482758620689655
English,206,natural,21,6,3.1666666666666665,3,1.75,0.04523809523809524
English,206,random,21,3,1.5384615384615385,7,3.380952380952381,0.047619047619047616
English,207,natural,13,5,2.4,5,2.0,0.07692307692307693
English,207,random,13,4,1.5,5,2.3076923076923075,0.07692307692307693
English,208,natural,48,8,3.357142857142857,7,3.3125,0.020833333333333332
English,208,random,48,6,1.8076923076923077,15,5.229166666666667,0.020833333333333332
English,209,natural,27,5,2.1666666666666665,6,2.5925925925925926,0.037037037037037035
English,209,random,27,4,1.625,8,3.7037037037037037,0.037037037037037035
English,210,natural,34,9,2.75,6,2.6470588235294117,0.029411764705882353
English,210,random,34,4,1.736842105263158,8,3.735294117647059,0.029411764705882353
English,211,natural,20,6,2.7142857142857144,4,1.9,0.05
English,211,random,20,4,1.5833333333333333,6,2.6,0.05
English,212,natural,24,6,2.75,4,2.391304347826087,0.03985507246376811
English,212,random,24,4,1.4375,5,2.6666666666666665,0.041666666666666664
English,213,natural,18,7,2.125,6,2.3333333333333335,0.05555555555555555
English,213,random,18,3,1.4166666666666667,6,3.0555555555555554,0.05555555555555555
English,214,natural,29,6,2.7,5,2.357142857142857,0.0332512315270936
English,214,random,29,3,1.4,14,7.103448275862069,0.034482758620689655
English,215,natural,17,6,3.2,4,2.0588235294117645,0.058823529411764705
English,215,random,17,4,1.4545454545454546,6,2.3529411764705883,0.058823529411764705
English,216,natural,28,6,2.888888888888889,5,2.7037037037037037,0.03439153439153439
English,216,random,28,4,1.588235294117647,13,4.785714285714286,0.03571428571428571
English,217,natural,30,5,3.111111111111111,4,2.6206896551724137,0.03218390804597701
English,217,random,30,4,1.45,12,5.866666666666666,0.03333333333333333
English,218,natural,12,4,2.75,3,1.6666666666666667,0.08333333333333333
English,218,random,12,3,1.375,5,2.5,0.08333333333333333
English,219,natural,28,6,3.375,5,2.5,0.03571428571428571
English,219,random,28,5,1.5,5,2.7857142857142856,0.03571428571428571
English,220,natural,35,7,2.8333333333333335,5,2.4571428571428573,0.02857142857142857
English,220,random,35,3,1.36,18,8.457142857142857,0.02857142857142857
English,221,natural,11,3,2.0,3,1.7272727272727273,0.09090909090909091
English,221,random,11,3,1.4285714285714286,4,1.9090909090909092,0.09090909090909091
English,222,natural,26,5,2.5,5,3.1153846153846154,0.038461538461538464
English,222,random,26,5,1.5625,7,3.6923076923076925,0.038461538461538464
English,223,natural,23,6,3.142857142857143,5,2.130434782608696,0.043478260869565216
English,223,random,23,3,1.4666666666666666,14,6.782608695652174,0.043478260869565216
English,224,natural,30,7,3.625,6,2.7333333333333334,0.03333333333333333
English,224,random,30,4,1.8125,10,4.066666666666666,0.03333333333333333
English,225,natural,44,6,3.230769230769231,7,2.953488372093023,0.022198731501057084
English,225,random,44,5,1.5925925925925926,12,5.409090909090909,0.022727272727272728
English,226,natural,5,2,2.0,2,1.2,0.2
English,226,random,5,2,1.3333333333333333,3,1.4,0.2
English,227,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
English,227,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
English,228,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
English,228,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
English,229,natural,60,6,3.0526315789473686,8,4.406779661016949,0.01638418079096045
English,229,random,60,5,1.5945945945945945,15,7.366666666666666,0.016666666666666666
English,230,natural,34,5,2.6666666666666665,9,4.606060606060606,0.0285204991087344
English,230,random,34,5,1.65,11,5.235294117647059,0.029411764705882353
English,231,natural,37,6,2.5714285714285716,5,2.972972972972973,0.02702702702702703
English,231,random,37,4,1.565217391304348,9,4.648648648648648,0.02702702702702703
English,232,natural,22,6,2.5,4,2.5714285714285716,0.04329004329004329
English,232,random,22,4,1.5,8,3.6363636363636362,0.045454545454545456
English,233,natural,24,7,2.5555555555555554,4,2.0833333333333335,0.041666666666666664
English,233,random,24,3,1.4375,10,3.8333333333333335,0.041666666666666664
English,234,natural,21,7,3.3333333333333335,5,2.380952380952381,0.047619047619047616
English,234,random,21,4,1.5384615384615385,6,2.5714285714285716,0.047619047619047616
English,235,natural,16,4,2.5,4,2.125,0.0625
English,235,random,16,4,1.6666666666666667,6,2.5,0.0625
English,236,natural,28,8,2.25,6,2.5714285714285716,0.03571428571428571
English,236,random,28,4,1.588235294117647,7,3.5,0.03571428571428571
English,237,natural,44,4,2.4705882352941178,9,3.86046511627907,0.022198731501057084
English,237,random,44,5,1.5925925925925926,14,6.090909090909091,0.022727272727272728
English,238,natural,60,7,2.36,6,3.8,0.016666666666666666
English,238,random,60,5,1.5526315789473684,16,7.416666666666667,0.016666666666666666
English,239,natural,7,4,2.0,2,1.1428571428571428,0.14285714285714285
English,239,random,7,3,1.5,3,1.4285714285714286,0.14285714285714285
English,240,natural,12,5,2.75,2,1.5,0.08333333333333333
English,240,random,12,5,1.8333333333333333,4,1.8333333333333333,0.08333333333333333
English,241,natural,53,5,2.4285714285714284,9,4.076923076923077,0.018505079825834544
English,241,random,53,5,1.6774193548387097,8,3.8867924528301887,0.018867924528301886
English,242,natural,55,7,3.1176470588235294,9,4.185185185185185,0.017845117845117844
English,242,random,55,4,1.6875,12,5.327272727272727,0.01818181818181818
English,243,natural,48,5,2.611111111111111,7,4.125,0.020833333333333332
English,243,random,48,5,1.8076923076923077,13,6.0625,0.020833333333333332
English,244,natural,45,7,2.933333333333333,7,3.6444444444444444,0.022222222222222223
English,244,random,45,5,1.5172413793103448,7,3.6444444444444444,0.022222222222222223
English,245,natural,15,6,2.8,2,1.4666666666666666,0.06666666666666667
English,245,random,15,4,1.75,7,2.6666666666666665,0.06666666666666667
English,246,natural,25,5,2.6666666666666665,4,2.08,0.04
English,246,random,25,4,1.6,8,3.64,0.04
English,247,natural,23,5,2.2,6,2.9130434782608696,0.043478260869565216
English,247,random,23,4,1.4666666666666666,9,4.086956521739131,0.043478260869565216
English,248,natural,13,4,2.4,3,1.7692307692307692,0.07692307692307693
English,248,random,13,5,2.0,4,1.9230769230769231,0.07692307692307693
English,249,natural,26,6,2.7777777777777777,6,3.076923076923077,0.038461538461538464
English,249,random,26,4,1.5625,9,4.076923076923077,0.038461538461538464
English,250,natural,31,4,2.142857142857143,6,2.838709677419355,0.03225806451612903
English,250,random,31,4,1.5789473684210527,10,4.32258064516129,0.03225806451612903
English,251,natural,40,5,2.533333333333333,5,3.051282051282051,0.02435897435897436
English,251,random,40,6,1.8571428571428572,6,2.95,0.025
English,252,natural,20,7,2.7142857142857144,5,2.55,0.05
English,252,random,20,4,1.7272727272727273,6,2.45,0.05
English,253,natural,54,10,2.8333333333333335,7,3.826923076923077,0.01781970649895178
English,253,random,54,5,1.606060606060606,13,6.277777777777778,0.018518518518518517
English,254,natural,23,6,3.142857142857143,5,2.130434782608696,0.043478260869565216
English,254,random,23,3,1.4666666666666666,8,3.739130434782609,0.043478260869565216
English,255,natural,30,7,3.625,6,2.7333333333333334,0.03333333333333333
English,255,random,30,5,1.7058823529411764,7,3.3,0.03333333333333333
English,256,natural,43,5,2.625,6,3.2790697674418605,0.023255813953488372
English,256,random,43,4,1.5555555555555556,12,6.511627906976744,0.023255813953488372
English,257,natural,41,6,3.0,6,3.625,0.02378048780487805
English,257,random,41,4,1.6666666666666667,12,5.634146341463414,0.024390243902439025
English,258,natural,58,7,3.2941176470588234,9,4.649122807017544,0.01693889897156685
English,258,random,58,4,1.6285714285714286,10,4.603448275862069,0.017241379310344827
English,259,natural,44,6,3.230769230769231,7,2.953488372093023,0.022198731501057084
English,259,random,44,4,1.6538461538461537,11,4.9772727272727275,0.022727272727272728
English,260,natural,54,10,3.25,6,2.6037735849056602,0.01816911250873515
English,260,random,54,5,1.7666666666666666,11,4.7592592592592595,0.018518518518518517
English,261,natural,26,8,4.0,5,2.36,0.036923076923076927
English,261,random,26,4,1.5625,6,2.8846153846153846,0.038461538461538464
English,262,natural,4,2,1.5,2,1.0,0.25
English,262,random,4,2,1.5,2,1.0,0.25
English,263,natural,44,5,2.6875,8,3.8636363636363638,0.022727272727272728
English,263,random,44,7,1.4827586206896552,7,3.772727272727273,0.022727272727272728
English,264,natural,26,5,2.6666666666666665,4,2.32,0.036923076923076927
English,264,random,26,4,1.4705882352941178,9,4.230769230769231,0.038461538461538464
English,265,natural,24,5,2.875,4,2.4166666666666665,0.041666666666666664
English,265,random,24,4,1.5333333333333334,7,3.5416666666666665,0.041666666666666664
English,266,natural,4,2,1.5,2,1.0,0.25
English,266,random,4,2,1.5,2,1.0,0.25
English,267,natural,2,1,1.0,1,0.5,0.5
English,267,random,2,1,1.0,1,0.5,0.5
English,268,natural,35,7,3.090909090909091,7,2.8,0.02857142857142857
English,268,random,35,4,1.5454545454545454,9,4.714285714285714,0.02857142857142857
English,269,natural,34,5,2.5384615384615383,6,2.8529411764705883,0.029411764705882353
English,269,random,34,4,1.65,10,4.4411764705882355,0.029411764705882353
English,270,natural,35,7,3.0,5,2.8823529411764706,0.02773109243697479
English,270,random,35,4,1.4782608695652173,10,4.371428571428571,0.02857142857142857
English,271,natural,18,10,2.8333333333333335,3,1.3888888888888888,0.05555555555555555
English,271,random,18,4,1.5454545454545454,9,4.333333333333333,0.05555555555555555
English,272,natural,10,5,3.0,2,1.3,0.1
English,272,random,10,3,1.2857142857142858,4,1.9,0.1
English,273,natural,52,6,3.0,9,4.365384615384615,0.019230769230769232
English,273,random,52,5,1.5454545454545454,13,6.365384615384615,0.019230769230769232
English,274,natural,25,6,2.4,7,3.76,0.04
English,274,random,25,4,1.6,11,4.4,0.04
English,275,natural,31,5,2.3076923076923075,8,3.6451612903225805,0.03225806451612903
English,275,random,31,5,1.875,9,4.483870967741935,0.03225806451612903
English,276,natural,56,6,2.391304347826087,9,3.5535714285714284,0.017857142857142856
English,276,random,56,5,1.6176470588235294,10,5.017857142857143,0.017857142857142856
English,277,natural,26,8,3.0,4,2.04,0.036923076923076927
English,277,random,26,5,1.6666666666666667,6,2.8076923076923075,0.038461538461538464
English,278,natural,15,6,2.8,5,2.2666666666666666,0.06666666666666667
English,278,random,15,3,1.4,7,3.6666666666666665,0.06666666666666667
English,279,natural,58,6,2.5454545454545454,6,3.1403508771929824,0.01693889897156685
English,279,random,58,6,1.5833333333333333,9,4.482758620689655,0.017241379310344827
English,280,natural,32,6,2.3846153846153846,5,2.8125,0.03125
English,280,random,32,5,1.631578947368421,7,3.28125,0.03125
English,281,natural,50,8,3.0625,6,3.14,0.02
English,281,random,50,4,1.53125,21,10.9,0.02
English,282,natural,44,6,2.8666666666666667,8,3.840909090909091,0.022727272727272728
English,282,random,44,6,1.72,9,4.409090909090909,0.022727272727272728
English,283,natural,26,5,2.6666666666666665,4,2.32,0.036923076923076927
English,283,random,26,4,1.6666666666666667,9,3.9615384615384617,0.038461538461538464
English,284,natural,24,5,2.875,4,2.4166666666666665,0.041666666666666664
English,284,random,24,4,1.3529411764705883,10,4.583333333333333,0.041666666666666664
English,285,natural,21,6,2.857142857142857,4,2.4285714285714284,0.047619047619047616
English,285,random,21,4,1.8181818181818181,10,4.714285714285714,0.047619047619047616
English,286,natural,29,6,2.8,6,2.5517241379310347,0.034482758620689655
English,286,random,29,4,1.6470588235294117,10,4.862068965517241,0.034482758620689655
English,287,natural,32,6,2.5,7,3.2580645161290325,0.03024193548387097
English,287,random,32,5,1.631578947368421,9,4.1875,0.03125
English,288,natural,48,6,2.764705882352941,5,2.8541666666666665,0.020833333333333332
English,288,random,48,4,1.6206896551724137,12,5.958333333333333,0.020833333333333332
English,289,natural,62,6,3.210526315789474,10,4.338709677419355,0.016129032258064516
English,289,random,62,4,1.4186046511627908,21,11.0,0.016129032258064516
English,290,natural,49,6,2.6666666666666665,9,4.795918367346939,0.02040816326530612
English,290,random,49,7,1.5,14,5.551020408163265,0.02040816326530612
English,291,natural,50,7,3.2666666666666666,9,4.42,0.02
English,291,random,50,4,1.75,12,5.78,0.02
English,292,natural,56,8,2.75,7,3.5535714285714284,0.017857142857142856
English,292,random,56,5,1.6176470588235294,14,6.75,0.017857142857142856
English,293,natural,40,6,3.0,6,2.8,0.025
English,293,random,40,5,1.625,9,4.9,0.025
English,294,natural,47,7,2.5,8,4.0,0.020814061054579093
English,294,random,47,5,1.5333333333333334,10,5.74468085106383,0.02127659574468085
English,295,natural,56,6,2.391304347826087,10,4.303571428571429,0.017857142857142856
English,295,random,56,6,1.6666666666666667,10,4.910714285714286,0.017857142857142856
English,296,natural,17,3,2.6666666666666665,6,3.0588235294117645,0.058823529411764705
English,296,random,17,4,1.7777777777777777,6,2.3529411764705883,0.058823529411764705
English,297,natural,68,7,3.526315789473684,9,5.176470588235294,0.014705882352941176
English,297,random,68,4,1.6341463414634145,11,5.323529411764706,0.014705882352941176
English,298,natural,15,4,2.3333333333333335,3,2.0,0.06666666666666667
English,298,random,15,4,2.0,4,2.066666666666667,0.06666666666666667
English,299,natural,22,5,2.625,4,2.0454545454545454,0.045454545454545456
English,299,random,22,4,1.6153846153846154,8,3.272727272727273,0.045454545454545456
English,300,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
English,300,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
English,301,natural,2,1,1.0,1,0.5,0.5
English,301,random,2,1,1.0,1,0.5,0.5
English,302,natural,10,4,2.25,3,1.6,0.1
English,302,random,10,4,2.25,3,1.6,0.1
English,303,natural,31,5,2.5,7,3.4516129032258065,0.03225806451612903
English,303,random,31,4,1.5789473684210527,14,6.193548387096774,0.03225806451612903
English,304,natural,33,5,3.2,5,3.3636363636363638,0.030303030303030304
English,304,random,33,5,1.7777777777777777,11,4.575757575757576,0.030303030303030304
English,305,natural,20,4,2.111111111111111,5,2.2,0.05
English,305,random,20,3,1.7272727272727273,7,3.65,0.05
English,306,natural,17,5,2.6666666666666665,3,1.7647058823529411,0.058823529411764705
English,306,random,17,4,1.4545454545454546,6,2.7058823529411766,0.058823529411764705
English,307,natural,32,8,2.5833333333333335,4,2.34375,0.03125
English,307,random,32,5,1.55,8,3.59375,0.03125
English,308,natural,7,5,3.0,2,1.0,0.14285714285714285
English,308,random,7,3,2.0,3,1.4285714285714286,0.14285714285714285
English,309,natural,18,7,2.4285714285714284,4,1.8333333333333333,0.05555555555555555
English,309,random,18,5,1.4166666666666667,8,2.8333333333333335,0.05555555555555555
English,310,natural,21,5,2.857142857142857,4,1.9523809523809523,0.047619047619047616
English,310,random,21,4,1.8181818181818181,7,3.0952380952380953,0.047619047619047616
English,311,natural,14,4,2.0,5,2.3846153846153846,0.06593406593406594
English,311,random,14,4,2.1666666666666665,5,2.7142857142857144,0.07142857142857142
English,312,natural,10,6,2.6666666666666665,2,1.1111111111111112,0.08888888888888889
English,312,random,10,3,1.8,4,1.9,0.1
English,313,natural,30,5,3.111111111111111,4,2.689655172413793,0.03218390804597701
English,313,random,30,4,1.5263157894736843,8,4.2,0.03333333333333333
English,314,natural,19,5,2.25,5,2.4210526315789473,0.05263157894736842
English,314,random,19,4,1.6363636363636365,8,3.473684210526316,0.05263157894736842
English,315,natural,23,5,2.4444444444444446,5,2.347826086956522,0.043478260869565216
